Gene,AHR,ARID1A,ARRDC3,ATL1,BAK1,BCL2L11,BCORL1,BPGM,C3orf72,C19orf26,CBFA2T3,CBL,CDKN1A,CDKN1B,CDKN1C,CEBPA,CEBPB,CEBPE,CELF2,CITED1,CKS1B,CLDN6,CNN1,CNNM4,COL1A1,COL2A1,CSRNP1,DLX2,DUSP9,EGR1,ELMSAN1,ETS2,FEV,FOSB,FOXA1,FOXA3,FOXF1,FOXL2,FOXO4,GLB1L2,HES7,HK2,HNF4A,HOXA13,HOXB9,HOXC13,IER5L,IGDCC3,IKZF3,IRF1,ISL2,JUN,KIAA1804,KIF2C,KIF18B,KLF1,KMT2A,LHX1,LYL1,MAML2,MAP2K3,MAP2K6,MAP4K3,MAP4K5,MAP7D1,MAPK1,MEIS1,MIDN,NCL,NIT1,OSR2,PLK4,POU3F2,PRDM1,PRTG,PTPN1,PTPN9,PTPN12,PTPN13,RHOXF2,RREB1,RUNX1T1,S1PR2,SAMD1,SET,SGK1,SLC4A1,SLC6A9,SLC38A2,SNAI1,SPI1,STIL,TBX2,TBX3,TGFBR2,TMSB4X,TP73,TSC22D1,UBASH3A,UBASH3B,ZBTB1,ZBTB10,ZBTB25,ZC3HAV1,ZNF318,control
FBLN2,10.007584,2.37013,5.4699244,7.525873,15.293662,3.0871968,6.7058086,6.1897364,2.6214259,7.6279354,5.073232,5.162719,2.7999673,3.3520627,1.6222436,3.2795203,2.2177255,9.1053,3.977297,2.2133965,3.7385414,5.0092278,4.6792793,1.9247173,2.7850509,3.0129073,1.5180614,7.00215,11.90494,3.2643998,4.498718,10.742711,6.1526313,4.962241,8.770123,6.0811024,6.0239325,7.0142937,0.6046083,68.93788,1.3515342,1.9736753,2.4303944,4.1195116,3.7713246,3.0379288,7.9337187,5.2811365,14.907555,5.3134494,4.917576,1.5944122,1.5735807,4.285425,3.7441614,11.301023,0.73647475,4.1310854,3.9750228,3.6982088,2.5689666,4.2510443,2.9607358,2.3945553,6.019459,14.139166,11.756161,2.9171724,1.7450416,0.8386028,8.44748,1.2722194,3.407807,5.933738,4.892209,3.116755,2.5132008,5.083596,2.5304337,4.0369854,2.446432,5.7749634,4.280265,6.55414,6.7770224,2.146898,3.9763832,5.4252706,1.3182905,4.641125,6.798365,1.342066,3.0193703,5.4176893,2.546401,2.4485173,8.438234,4.2323823,5.5341263,10.296739,3.6919546,2.3344665,5.6965914,1.2290666,4.978716,89.53598
ANKRD28,114.91933,40.16843,86.12098,61.538715,283.32373,99.30559,99.604515,77.428375,57.610485,166.45221,134.79352,113.6831,62.21627,93.287766,40.99393,171.85747,149.78952,378.0708,102.24443,41.435516,39.804974,119.73264,132.8835,87.19539,62.292454,109.06321,79.02752,181.7081,122.9664,49.7024,160.0388,254.32843,134.84395,160.29704,188.2047,94.91066,187.3853,163.73988,38.994514,86.29054,42.31336,57.925842,37.491737,58.98477,157.4862,75.460884,66.845764,116.09935,122.008575,74.3263,117.5739,45.44339,46.503067,111.4804,47.835155,332.51337,45.686935,78.43276,69.5586,113.24929,107.766716,164.15572,64.58696,67.77704,142.38632,150.10098,140.80424,60.821445,43.79501,33.879044,247.82477,17.53627,68.115036,46.262676,123.40249,68.768234,74.41306,73.680466,55.116547,60.121635,58.01167,146.17967,103.47361,91.56669,178.74936,82.31686,170.40648,105.29285,56.896843,92.774864,118.91242,59.639297,117.389946,119.364426,110.08846,92.91839,43.45202,78.631645,153.93604,215.03896,122.708954,41.804573,126.853905,96.46691,103.100555,2196.6523
CMTM6,781.3032,321.26678,614.4165,502.72873,1903.6058,668.41754,660.8471,646.1709,370.2751,1108.6945,877.8268,845.1123,408.0331,669.47577,257.28253,807.1399,677.80914,1837.019,617.66406,308.0025,317.63412,1101.9938,1140.5442,587.7689,412.10513,740.50104,534.1367,913.3849,1118.2106,434.7215,1110.62,1583.591,1127.533,810.46094,1187.7994,660.3754,1121.7017,926.7588,308.0137,589.6075,234.96706,433.20813,290.546,381.14282,1006.2423,545.80206,600.2425,890.17053,998.49677,561.19684,683.5206,350.57074,317.66544,784.1879,369.03226,2516.4663,323.58865,512.0233,572.6264,763.6874,692.98035,1058.1958,460.34424,458.28906,983.5434,1046.021,996.63403,417.90442,287.37494,259.9372,1403.7649,156.67232,525.8848,472.0313,881.73676,582.2255,547.3699,556.56714,404.52396,494.8846,425.2905,957.7653,828.384,694.2015,1560.6246,613.0618,1244.873,783.5056,425.42807,595.2461,859.7786,484.30212,839.80115,794.28357,680.47906,655.8329,348.91452,529.8355,1001.22076,1624.8503,982.363,289.28467,895.35596,594.5596,766.86633,15178.281
CSRNP1,25.485664,5.382446,16.422403,14.769094,48.304893,19.100624,17.309393,14.999823,10.473909,36.968983,22.493925,23.26936,12.257541,15.010942,9.446823,19.946108,20.670849,48.569557,18.578375,7.913703,10.984776,26.697243,27.15089,13.874269,9.690337,27.500471,57.610653,28.627304,33.277718,11.520622,32.259617,40.667625,29.501585,24.375153,34.19237,14.286909,37.357952,24.097504,5.7504935,18.910738,4.9274006,12.7859,7.818038,9.422176,26.042292,19.038313,14.945517,23.957626,28.312614,13.499394,18.231712,11.95183,12.587758,18.978338,14.580085,64.40562,8.451115,14.961149,16.463377,25.559444,18.15939,32.61586,13.564795,16.035875,28.362001,32.735023,28.162003,12.535229,9.435102,6.09069,43.249058,5.8115287,10.250615,14.415724,27.87986,11.936195,13.607334,16.450052,9.871186,10.275915,9.786375,27.575842,21.26892,17.159933,40.13607,15.263544,47.077686,21.716,10.479455,15.15216,21.65133,15.504016,25.350492,28.8763,20.892593,17.970242,8.058536,19.291964,29.558725,42.874702,25.630138,6.7334332,26.968273,19.444271,22.164791,430.93716
CTNNB1,647.93787,247.55635,515.4941,426.7159,1522.6521,593.55414,567.33765,484.887,303.03107,911.59467,669.03406,712.4714,368.85925,527.3033,235.30281,584.827,559.3776,1497.4353,494.86377,258.61386,272.2128,733.7459,885.93066,508.6371,366.35675,587.11554,467.00354,761.0805,868.00165,347.63858,919.1482,1406.684,850.1272,643.8637,987.6028,530.66534,940.00354,783.908,230.39697,689.5342,147.19554,379.5128,251.77711,285.33923,874.82513,410.8809,465.20386,670.07904,811.8187,467.38052,564.7689,268.66913,293.7961,655.11487,266.51996,1939.2284,254.22287,399.58026,440.65494,647.1237,557.82214,904.2052,416.49744,396.4894,843.071,859.5211,858.87274,347.43524,240.01617,197.59378,1160.6333,112.6889,409.77225,343.6565,765.5225,462.49417,445.10922,457.333,270.34024,386.21658,365.57965,824.8334,568.21906,542.2374,937.7129,547.4956,992.96515,576.03125,341.2048,503.99127,728.80426,354.37573,653.51086,700.70795,620.3026,548.54315,298.19818,442.6649,843.4518,1319.218,711.7617,189.90878,727.72925,517.15314,637.51294,12753.168
LINC00694,30.141367,20.322847,20.251143,14.569989,66.04564,21.754189,25.565807,23.331661,13.008827,29.073448,32.99284,29.193684,22.908161,33.458992,15.070343,39.310894,27.222666,58.51826,16.068653,17.163126,7.093667,33.1842,30.10302,25.459671,17.204191,29.994474,18.7959,35.62512,15.947201,12.390568,43.558014,66.55105,31.335405,25.022602,34.249676,20.935019,38.491085,30.573507,7.8467436,15.891681,13.000379,9.394948,11.710747,10.94789,40.316364,18.950909,13.903669,36.494457,47.605484,16.380592,21.24292,10.98767,11.661659,29.914322,11.639955,78.525116,8.42616,25.263332,21.878044,24.012487,22.63581,36.22056,12.246315,18.44424,29.945747,50.049065,30.088938,23.370106,11.4471655,6.636133,47.653877,1.9444525,20.91104,10.2953,34.916405,19.651676,17.872671,19.334385,15.112815,22.638689,17.448355,29.370333,28.757042,34.191147,48.106804,23.00966,51.705734,27.208328,13.8343935,29.866274,46.66777,16.07194,32.491253,40.524796,22.533394,17.904877,16.458603,16.862198,37.949867,49.94075,31.682476,7.6603155,29.50224,24.131918,22.41324,514.0254
TMEM158,93.239555,71.877686,64.59806,45.05674,219.58319,94.66083,67.42769,61.064262,39.119823,134.18625,125.0869,90.33458,63.27571,70.70373,47.7595,52.62052,50.424732,152.31165,68.63827,52.27427,17.29215,121.65484,184.84177,129.44955,35.824097,131.17596,65.5688,237.30139,95.067375,57.881813,122.00312,170.88055,105.2696,73.93091,176.90454,112.274,132.866,99.21144,25.18967,62.509132,102.24312,35.194183,55.487556,54.096626,113.32607,47.982876,70.12792,90.14617,83.52828,77.45569,74.02462,41.440323,43.117012,73.1226,31.137718,283.49362,28.505177,53.69394,65.103676,77.37126,62.780067,116.2813,72.28743,44.001244,124.68968,117.95147,122.19287,56.52634,39.901344,27.970036,163.64928,8.594557,131.23755,94.79549,93.09031,69.30747,63.393955,54.467953,36.600697,50.025352,34.916306,120.38608,129.19135,82.639984,149.52515,76.770485,135.67645,100.957275,40.784573,179.00874,74.30224,64.93123,138.95486,119.974,79.05568,82.276886,36.03135,52.28843,124.556915,161.7919,83.526855,53.710472,93.29825,72.264984,72.69415,1703.1721
CCRL2,14.336251,4.0681577,10.676315,7.6693583,28.177494,12.1035595,11.400079,8.316854,5.159701,19.484447,12.173905,12.321665,7.842716,9.143768,8.404096,11.339085,13.194467,23.549038,7.941483,3.28811,4.695708,19.500444,13.203696,8.166479,7.775779,10.712807,8.001377,20.655262,15.6898,6.420286,17.94913,35.668274,18.27397,12.481947,19.880733,12.619809,18.210741,15.089672,3.401876,10.379793,3.846737,6.631893,5.852029,6.423004,18.720959,9.083207,9.76333,14.862914,17.881144,11.600905,16.319942,7.0127745,7.783347,13.873139,4.9557962,40.774784,3.5726528,7.0164223,6.478217,11.168896,13.969815,15.585378,7.6532598,5.549824,15.859364,31.748955,16.836351,8.927071,4.5251985,5.722519,28.17169,1.1307312,8.86024,5.136784,13.376871,9.814236,7.101151,9.858946,5.0509663,8.258563,6.3968167,15.4022045,10.644534,12.220179,14.4405365,13.859351,12.403783,9.366843,6.645594,12.674873,12.927251,10.026723,11.281557,16.705616,9.212503,9.900516,5.4763827,9.049004,17.436148,24.90588,14.223195,4.468563,14.349781,9.45245,12.370926,226.31676
ARIH2OS,16.91394,4.598924,8.41325,9.610099,28.020569,12.092876,11.374937,9.869194,4.9697576,19.678236,16.182758,16.984173,9.248038,10.191075,4.992973,14.179224,9.704252,37.657528,11.242573,2.1964571,4.9693904,20.070728,19.936605,7.4016614,6.717457,10.665509,10.974173,15.574496,22.304482,5.381051,16.764002,20.89033,16.987719,15.095316,17.843773,13.611029,19.353632,14.4539175,5.7063565,10.115953,3.1589437,7.9699373,5.2415943,7.232063,21.516998,7.2565646,10.850046,14.795701,19.562452,12.854232,12.934839,5.7755175,6.6535244,13.940049,5.902296,38.527145,2.7187686,7.954107,7.7141542,12.129375,10.064958,16.47956,7.6912374,10.489039,16.383781,13.55703,20.139584,6.7138047,5.758602,3.9500213,21.960426,1.4019157,10.132093,11.967995,16.097887,9.838394,9.259777,11.406292,7.069345,10.797796,6.1316566,17.241343,6.8760433,11.022031,26.09634,10.084899,16.588648,16.393158,5.932357,10.197691,14.670859,7.416771,13.837974,18.43967,16.634943,11.903387,6.893297,11.674047,20.55156,29.265371,17.436697,3.4617162,17.758116,12.6634865,14.7067375,258.5359
CISH,163.08812,68.85004,120.04236,133.25635,371.83713,132.77715,124.17691,113.238976,73.38369,238.78221,156.05472,158.25853,90.18627,141.29938,56.42767,110.18304,114.72524,277.55844,109.84594,67.39855,53.283928,215.21602,183.56425,117.36116,92.36978,143.25156,101.943146,162.19441,252.01317,80.7465,208.46292,295.92578,221.55257,137.7888,239.18816,124.97302,223.25676,177.57922,57.475903,108.961876,37.981228,70.731384,50.520714,77.75311,191.61234,113.70618,107.55496,196.44789,200.27617,92.2125,137.62111,63.21393,65.97877,149.35855,68.402016,518.927,45.18718,85.36901,112.934784,143.2545,119.143,204.85443,99.87647,103.17335,186.27151,180.84192,207.03107,77.77088,51.94158,43.770237,383.75266,21.269999,91.13411,75.39653,200.66762,75.421524,84.4847,92.31352,72.88531,99.75149,84.35041,189.25699,152.16841,101.43731,223.05032,127.24055,321.99243,132.55681,70.326836,131.90529,111.84363,79.76783,145.37201,169.52756,152.50578,122.94202,65.418434,101.636475,187.80014,278.32068,162.56758,65.228294,154.27242,120.0348,140.5796,2955.543
MANF,518.015,195.63422,373.5227,310.57166,1204.562,449.7623,457.86514,388.52908,218.74344,753.10254,566.9115,534.4398,286.1503,420.45465,182.55064,512.75275,428.25256,1137.938,412.34448,188.1255,184.31573,563.04816,657.82825,409.0986,287.1814,473.17642,365.66687,607.94635,695.0013,256.22214,765.9796,1109.6683,733.19006,524.443,747.19763,383.70065,692.22253,587.6438,192.91617,372.1363,141.25189,285.5265,184.47481,228.7655,645.2034,338.62137,345.04803,528.0345,630.0757,376.5384,475.17422,229.81357,233.4656,521.87427,216.85612,1695.7748,173.69527,306.24197,334.04498,508.0423,464.71698,734.931,296.59775,296.8256,680.6172,709.25696,672.1454,248.37039,187.48296,152.29727,1032.888,97.22192,312.53293,272.2036,563.0846,336.95642,333.06213,347.36237,232.11624,288.12564,253.19852,629.1032,444.70682,410.542,758.492,371.90833,768.0313,454.81436,250.59935,428.29526,540.1599,323.68555,514.55225,556.0039,496.69815,390.9802,223.13402,346.70566,690.30634,978.5031,541.65924,154.73697,559.73193,409.00525,499.28802,9932.882
ALAS1,75.264206,20.873148,54.572388,35.27392,179.78897,67.38764,61.55841,64.74773,34.02121,102.53724,88.22698,75.95694,44.553566,76.4479,24.902695,270.67032,97.01596,371.96945,68.52048,26.392952,28.065258,80.268524,86.81791,56.1845,30.202726,56.140057,60.41202,85.7948,80.71732,39.837723,113.41087,164.56947,86.98776,83.50057,105.39398,58.022995,98.084404,87.173584,23.244444,52.811604,16.155594,35.231125,23.121489,33.243217,93.92621,52.152878,49.16754,81.85224,121.57075,49.349407,71.57184,32.460804,29.28812,69.47453,29.253744,253.98706,27.688469,43.88695,46.714287,71.51103,70.07749,108.28429,44.142563,44.56108,96.429596,98.40863,87.109566,35.246353,25.973644,23.00183,164.15009,13.960259,45.155876,31.136892,84.93127,46.515873,51.67011,48.20727,38.139793,37.748962,40.65034,90.48471,64.45895,61.213234,105.685555,55.0708,129.39902,71.80566,37.03969,55.296864,87.979996,37.341396,78.70693,82.80364,81.51298,66.151794,32.215275,46.605072,96.8019,140.61856,75.704506,20.407244,84.33073,63.861023,73.93784,1433.2814
TKT,572.7361,219.02063,438.67834,375.80948,1372.981,505.92188,493.40826,430.7434,268.50983,862.03235,606.8902,637.15906,317.8944,449.39496,221.0362,1093.8264,531.93,1751.1235,465.44135,215.10709,226.59177,675.65,778.504,417.86865,342.4658,538.7827,403.93143,699.36554,720.9553,281.2681,802.25244,1175.9263,782.1801,588.8522,840.37915,452.05777,818.1458,659.0921,230.19986,436.70496,148.12701,317.10596,231.00266,300.57666,740.50024,404.22208,414.24615,620.96704,732.356,405.9451,524.28455,274.77103,261.3861,587.41125,249.33618,1799.4856,209.40532,397.51132,394.0719,581.2999,492.56464,763.26074,340.39944,347.77133,682.1727,796.2379,709.7155,282.03925,221.5838,150.44086,996.54474,117.82156,390.80685,305.03442,645.14935,428.86816,364.45685,407.66342,281.0007,348.23474,314.67398,694.0692,510.63794,474.238,914.2095,485.21112,867.82916,541.4507,282.87238,437.90408,672.2196,325.4088,609.45135,658.3718,563.64374,489.87814,255.4792,377.37912,772.35187,1185.0963,601.78766,174.88046,667.378,435.74844,537.4407,11155.167
FILIP1L,34.8519,16.461254,18.93664,23.228632,72.28834,21.072128,26.154543,24.367165,14.524616,46.625534,46.182446,30.691856,18.603771,25.388245,10.52653,34.97586,49.134895,107.312546,22.098967,15.56665,12.47304,39.712566,41.59907,28.57242,27.68723,42.578255,15.988328,47.06297,45.144028,22.610933,38.033276,68.250015,50.607807,28.915321,46.170612,31.075405,45.68319,29.623932,14.770497,20.1152,10.772348,13.098194,13.282018,36.2232,44.017647,37.91271,25.231499,35.888073,58.372204,18.869099,40.48776,15.897782,16.574316,27.8347,9.094494,88.47083,16.512997,21.859684,17.097132,32.37638,23.449787,41.817196,19.473413,13.32485,37.32174,49.930202,39.005917,30.885185,11.90001,15.02962,131.47227,7.6192894,21.642172,19.319952,39.08557,19.53087,17.189005,20.59851,19.2737,25.230083,13.217803,29.8955,22.25595,26.676956,41.685135,25.858809,55.009663,29.543245,12.485838,45.70098,42.566113,24.332201,26.884317,34.813553,24.264803,29.066206,21.566525,17.936237,33.846146,58.166973,38.24749,13.959486,32.175877,23.254105,30.733953,541.68616
NXPE3,19.42995,5.9883976,14.041754,6.025933,40.045265,15.512102,12.270056,13.617529,8.014597,26.922821,21.47222,18.342464,9.6196,13.538455,7.871608,23.068783,16.56943,50.890118,17.421566,7.1135364,5.6938133,20.316124,20.118668,15.5872555,8.075672,16.18824,15.7668495,22.958569,18.291538,9.1008835,25.69429,35.311684,23.478453,19.945541,26.843248,13.494857,25.778475,21.091854,5.8751698,12.852986,3.0545232,9.79142,4.7282367,8.460185,17.621206,12.437026,13.75379,12.598337,17.237448,13.27962,16.734314,9.100949,8.055467,17.779287,7.7566385,56.042946,7.271382,9.535515,11.354001,15.758181,14.921712,22.93536,11.178418,8.6558275,25.85411,24.529457,24.34184,6.8495336,5.481677,5.131831,30.61237,3.7960994,11.643518,6.9410076,17.593843,11.647454,10.556814,10.609184,9.290275,9.540394,8.934012,18.268372,15.961248,12.1410055,27.607157,13.86173,29.590687,16.75921,9.232205,13.101699,19.754091,10.022558,15.708087,15.040878,19.327082,16.6581,8.90467,10.434768,26.849052,35.216286,19.806927,4.535752,23.551266,16.47635,17.617739,356.70193
TPRA1,57.27012,17.697046,42.35598,28.572224,123.93396,43.28622,44.43254,38.74091,23.442465,74.93193,54.663376,50.410603,27.66806,42.562405,19.286034,43.787743,41.529343,102.90607,36.662937,17.203808,21.119625,55.39744,62.61738,37.666424,25.306103,48.8638,33.52284,49.234886,62.485535,24.485468,73.92963,104.843445,69.66701,50.560783,65.81616,36.338287,69.33411,50.656837,15.085802,40.184113,9.8592,26.3271,16.787727,19.354198,54.60501,27.800636,33.626213,51.041145,56.571053,32.70118,43.51832,15.825281,20.057245,46.93554,20.21259,174.59595,21.983116,27.827135,34.078087,49.964706,44.941315,69.34506,29.090218,27.023193,59.170433,70.321594,65.56308,19.282797,14.47936,14.7963505,81.565254,7.798321,25.28466,18.84271,55.50912,30.185741,32.39052,35.63172,25.403597,22.711622,23.123405,62.181248,45.00815,36.17441,91.42936,35.316074,77.05713,45.053204,21.74731,34.076405,47.68611,21.777569,56.62869,48.64251,46.80229,42.123165,15.765901,30.530441,66.429,96.63983,51.861923,13.874584,58.267044,42.30563,49.7923,977.9286
GATA2,256.78662,79.66875,204.88705,137.12297,538.9532,216.89975,198.52556,175.99391,118.83004,328.5783,291.317,262.94052,134.95529,189.41595,80.96802,174.72829,183.85223,462.85358,186.958,152.57301,86.59249,249.11258,293.78394,173.55257,127.902054,208.81981,188.08902,316.21988,272.8128,106.37233,320.1818,500.4254,282.7789,248.30748,327.89578,177.80833,350.6634,273.56195,99.22495,196.80081,52.87833,117.98801,81.33666,117.686775,304.56607,161.76866,149.9245,231.07541,320.30573,198.30765,215.21945,107.870186,106.03287,251.3836,98.053375,871.9396,87.280716,166.75885,157.84236,229.1463,195.6997,308.2262,145.14946,137.24265,297.71738,325.11084,304.87524,122.85813,90.27031,85.30589,438.58517,44.746964,152.98354,138.36862,245.95193,161.2687,156.67189,186.69496,119.5391,135.62338,132.87437,290.02243,244.55624,188.12894,446.2274,206.83585,506.24243,190.95114,118.06659,182.71234,225.66248,126.15312,393.95483,340.9232,235.27081,204.0491,90.59241,168.09146,311.44177,482.82382,240.54784,76.68995,291.49545,184.59624,235.5946,4612.217
H1FX,609.38306,245.84657,446.24673,401.39017,1305.8983,485.39575,489.80414,420.44678,281.57782,862.0908,655.0284,658.6201,342.70905,476.72397,198.96751,670.5867,503.58032,1421.7815,439.02567,222.07133,235.6388,682.89233,752.39594,447.81485,311.72705,535.1381,408.04474,680.287,777.6997,322.87222,831.25525,1235.5615,833.1073,588.8714,891.6819,509.87567,826.41156,729.6713,223.03368,434.98825,181.73068,313.54236,243.36295,308.54474,759.8543,398.14288,418.26263,620.0948,757.28064,394.13565,516.0517,289.78214,265.26297,567.50995,245.20126,1716.5298,198.13326,392.6966,401.88782,553.23724,494.08002,787.7042,339.7589,372.62042,737.1431,801.21375,726.1792,301.41077,216.90102,168.25105,1045.1309,107.582405,390.23364,334.29092,614.3334,386.69443,384.63568,397.40814,293.92535,393.2478,300.97745,685.01733,514.2361,478.85553,908.01794,485.90192,970.4407,497.7247,313.63907,447.637,661.37915,327.18845,585.65045,579.21783,545.7685,462.39764,232.58556,360.65616,778.6948,1138.3828,600.24097,195.86932,653.20386,455.0393,561.57416,11017.926
MBD4,175.51114,69.10073,120.85821,100.83825,360.41986,138.04765,129.97691,118.216064,70.58222,221.51332,176.16347,175.95111,85.794655,126.09674,63.95131,207.11665,148.3682,395.84573,116.96303,72.50339,57.762074,179.15402,196.49205,118.77876,89.61726,147.50961,111.178665,192.70343,189.58377,82.92133,220.43158,348.0972,235.9394,172.13637,225.09006,128.50403,215.83403,181.26726,59.052284,113.71054,62.492867,84.47737,62.872467,89.25304,211.14932,123.030396,115.77281,156.61372,231.24573,102.652985,147.39915,72.58606,68.64284,155.35074,70.058075,479.67593,54.85972,110.220276,102.02394,146.87738,135.42618,199.93547,85.691,88.043236,186.49081,233.76414,204.19072,81.5279,59.91524,49.93021,292.7266,30.11868,104.397224,96.21006,171.4719,105.58409,106.39635,104.14082,69.804375,95.18363,80.510124,190.55794,146.82669,144.37729,245.19547,120.28992,249.75195,141.66045,79.12892,129.49834,200.74826,95.68619,164.49083,157.59999,143.29047,127.02415,81.40414,102.57903,198.16273,295.7626,168.32695,49.818512,161.45895,127.59765,143.11575,2943.9219
TF,16.967594,8.215671,15.768671,30.121437,43.36546,17.408962,16.181543,24.733843,6.3271956,40.69346,13.714245,28.132128,16.507748,22.383204,12.962612,12.972549,10.831029,35.25675,10.802996,7.353405,10.1300535,63.525,39.11138,18.323334,27.995674,34.779068,15.730284,15.256045,112.362564,12.638619,25.423061,36.018238,60.43859,19.506104,23.204817,17.988392,28.77189,20.76494,3.3425217,17.73636,4.2747693,12.908504,6.1027126,13.04581,21.594898,17.618235,18.93655,34.29113,51.096146,19.617207,13.924017,6.665791,7.1553464,19.42381,6.1052074,83.25185,7.3041716,12.300598,14.466448,15.0046215,12.105101,23.551886,14.921035,15.038851,29.474377,18.143665,32.027363,7.1295223,8.216495,6.147374,30.200405,3.234764,16.673656,11.619785,34.665382,21.255606,15.029699,15.311611,6.2880473,32.87479,11.675439,22.298958,15.3973465,16.589165,40.751842,15.229896,21.963787,15.838961,8.880686,11.34911,19.460377,12.543438,19.752766,17.204,19.470325,15.73118,19.128605,10.70105,20.758644,55.369637,23.12385,5.053863,25.822044,13.44903,22.791908,396.69348
RP11-102M11.2,1.4879367,0.34380642,1.1034503,1.8311268,6.636163,0.9861637,0.26490146,1.5367557,1.198589,4.662631,1.2959557,0.7199532,1.976655,1.3403908,0.198914,2.391165,1.5147724,4.486364,1.5352196,0.732142,1.4925772,1.7166356,2.082132,2.7167392,1.9031949,1.4635432,1.9618349,5.3615184,1.741713,2.6589198,4.52169,2.8601162,5.6208467,2.5818565,4.029125,2.8936825,5.1805167,3.449282,0.44088197,0.8200787,0.0,0.5622836,0.23113367,1.1334943,2.7187574,0.49402142,2.2956173,1.2148615,0.8453131,3.9611897,0.92931104,0.3737746,0.0,2.447602,0.0,6.8615227,0.0,0.0,2.1168914,4.154981,1.3020674,3.0719247,1.0052729,0.31969026,1.7779167,2.0968213,4.0508156,1.2051908,0.08129685,0.21878666,2.1391797,0.2558525,0.7685506,1.1773909,3.26748,1.8099124,3.0001125,1.0533643,0.099993095,1.0938506,0.7704316,2.00333,1.7080204,0.38293487,7.107956,1.7737478,1.4340683,0.9400524,0.51527876,1.7829988,3.1327977,1.067637,1.2538195,1.6610785,3.1307504,3.3712873,1.1737751,3.1818242,2.4626665,8.90178,5.0242314,0.20812163,0.83294857,1.3453401,2.81491,41.496017
ZBTB38,63.81592,22.47066,49.96738,35.550606,133.66113,57.74987,54.690155,51.511242,20.882414,92.215836,68.87618,70.00387,36.37101,52.571697,27.629091,61.09161,45.51332,140.03453,44.641468,24.862444,24.09876,65.613205,79.1537,48.807747,32.921425,60.51968,39.940735,61.69063,87.52168,33.581516,95.020546,128.36368,97.706696,59.903797,83.747986,47.24859,79.22906,63.500374,20.784172,45.680756,15.494001,36.11788,22.122723,31.496317,74.957565,43.236313,50.43554,65.31848,86.38592,42.02067,55.976982,28.366562,27.702162,63.273914,25.798136,192.28029,24.34409,40.912807,42.034412,66.286476,57.121704,81.206276,43.66118,33.804844,74.27245,89.65917,64.731155,26.769798,24.625269,18.896109,109.569145,11.861343,37.149647,24.978449,76.29613,46.239838,46.32753,48.887077,24.95659,35.26782,31.307276,72.6078,67.27009,56.86493,106.37491,50.813377,85.32129,57.472847,35.382,46.010056,64.457794,33.555717,72.69238,66.84694,48.68073,55.17742,26.905308,41.92809,84.120605,128.7448,74.35846,19.094328,71.94741,45.44085,64.38716,1211.5936
CCNL1,164.13399,58.048653,118.162285,98.92197,358.1859,141.33058,124.44772,111.1571,70.99037,223.98662,175.57518,166.48724,87.58104,125.19886,61.948643,169.73361,135.78963,384.1675,128.11804,56.28893,49.894573,171.84026,192.04884,112.69834,88.35645,160.36774,104.53111,186.02576,192.62512,77.86746,221.332,349.40268,207.50955,167.88394,223.12424,123.06159,218.90903,179.43294,58.0039,116.769745,38.261364,84.55486,59.535927,74.26522,206.73935,103.97825,103.35394,145.4939,194.3003,111.35308,143.18808,70.65003,75.42556,155.43422,63.26056,475.8696,59.30687,100.51,100.87835,144.80118,131.66719,204.59294,92.36793,90.31169,178.68483,202.58757,190.66295,74.88183,56.56836,61.257996,283.09503,27.031391,99.566864,76.294304,169.5802,103.35308,100.28146,99.52733,71.94847,86.220474,76.86874,181.56877,135.57684,136.49251,264.35092,125.85536,244.6789,135.69133,80.60146,122.60304,173.10266,83.08715,158.50108,174.47609,144.65283,133.34706,76.217125,102.269226,196.19014,310.58572,186.31128,50.55431,170.18495,129.65512,149.37541,2994.444
RP11-538P18.2,53.465187,29.109953,64.15585,50.12356,167.16087,75.21535,47.012066,62.62744,24.524536,105.86747,89.03112,81.963486,39.38636,60.392498,26.586428,51.115143,51.42427,148.30785,54.836357,30.019789,28.490417,85.314735,82.60472,47.502792,39.69304,65.2236,65.46527,68.90823,91.84773,43.377163,114.0163,152.56804,106.30047,82.84533,107.02045,60.519566,103.97179,80.58311,22.646381,60.007977,9.110482,42.148006,25.761782,24.912853,91.63087,51.868176,50.344505,77.302284,79.46793,52.63101,68.893036,32.70306,26.73442,80.60115,28.401646,265.48215,24.18042,50.936348,49.08068,82.01353,83.86464,107.94618,43.332966,45.957447,97.5475,103.993935,107.0117,40.541027,32.90899,19.841597,127.69847,11.297992,49.540997,31.42728,81.744156,47.142487,52.530758,55.587543,35.53931,37.283104,43.57916,93.684074,68.02087,62.10663,122.87327,66.711945,112.32446,76.008095,42.39119,61.576744,81.376205,38.91613,68.68481,78.60333,67.137794,65.715195,36.33693,54.735138,107.392525,151.0456,87.59953,21.794443,90.61984,63.334824,77.33129,1460.0859
