Gene,AHR,ARID1A,ARRDC3,ATL1,BAK1,BCL2L11,BCORL1,BPGM,C3orf72,C19orf26,CBFA2T3,CBL,CDKN1A,CDKN1B,CDKN1C,CEBPA,CEBPB,CEBPE,CELF2,CITED1,CKS1B,CLDN6,CNN1,CNNM4,COL1A1,COL2A1,CSRNP1,DLX2,DUSP9,EGR1,ELMSAN1,ETS2,FEV,FOSB,FOXA1,FOXA3,FOXF1,FOXL2,FOXO4,GLB1L2,HES7,HK2,HNF4A,HOXA13,HOXB9,HOXC13,IER5L,IGDCC3,IKZF3,IRF1,ISL2,JUN,KIAA1804,KIF2C,KIF18B,KLF1,KMT2A,LHX1,LYL1,MAML2,MAP2K3,MAP2K6,MAP4K3,MAP4K5,MAP7D1,MAPK1,MEIS1,MIDN,NCL,NIT1,OSR2,PLK4,POU3F2,PRDM1,PRTG,PTPN1,PTPN9,PTPN12,PTPN13,RHOXF2,RREB1,RUNX1T1,S1PR2,SAMD1,SET,SGK1,SLC4A1,SLC6A9,SLC38A2,SNAI1,SPI1,STIL,TBX2,TBX3,TGFBR2,TMSB4X,TP73,TSC22D1,UBASH3A,UBASH3B,ZBTB1,ZBTB10,ZBTB25,ZC3HAV1,ZNF318,control
PLPP1,7.310781,5.166686,5.3078465,2.7459257,27.90572,9.346752,8.563899,8.806403,5.711321,16.065254,16.712667,9.705666,7.009836,4.7099786,7.507954,103.432526,32.70121,115.78689,18.948544,12.424346,1.3075861,6.003046,6.8056045,11.214467,6.7970247,8.826056,4.1743407,9.628095,8.711507,4.3776064,12.825485,14.446618,13.923075,27.610289,15.066495,5.7462726,14.3629,16.450886,2.10992,5.672131,8.685083,4.7796993,5.094653,0.91648877,12.041099,9.544685,8.591489,7.3515453,8.477038,7.006465,3.3424683,8.023142,2.410881,9.105961,1.9999144,26.649591,0.8392195,8.5721445,7.5329676,8.668826,13.864184,12.208523,9.032876,6.7366548,10.245468,12.037887,12.057997,4.5441456,5.79739,3.447396,43.389053,0.0,5.5595784,3.391858,8.414632,6.1977963,5.6939735,9.158547,5.3743153,4.5386405,6.0253344,15.827977,6.960631,9.271095,22.25564,11.031755,11.338785,7.486081,2.8373685,12.336781,37.75749,8.672454,9.249156,11.462143,5.6278687,12.675611,3.1691582,3.7829742,18.936207,14.268844,6.627208,4.115678,8.55139,9.062015,13.527427,166.5196
IL6ST,44.40295,16.121265,33.205883,26.216589,97.24463,39.248055,38.80948,30.916227,20.296038,61.541634,49.458885,50.80519,28.365255,37.271263,14.04189,33.59653,31.214819,83.17031,26.94452,15.103004,16.056871,62.797062,54.997696,25.44444,22.348534,36.22716,27.997223,51.12479,60.86161,23.596024,60.10645,80.76817,67.974754,38.68236,60.825546,37.651882,51.964256,49.554165,20.868761,35.154114,12.436632,24.145052,28.31448,29.720562,63.93341,37.592846,34.230362,41.26107,52.239914,25.214941,39.55622,18.958303,22.8484,39.673786,14.688106,117.48365,15.717217,31.675629,27.024708,38.229668,32.089962,53.910397,26.172092,21.786537,44.84343,43.99347,57.288567,24.448963,12.307173,12.167168,72.91864,6.317502,24.668304,34.701378,52.500153,28.63678,29.535599,31.478659,23.620573,45.031143,25.468773,47.56762,31.944862,40.932266,72.06971,34.51292,63.856236,38.003273,22.952528,42.505505,42.04345,18.7521,56.345154,51.073902,39.711014,30.01922,19.01847,26.515858,60.70337,92.68657,49.96763,24.33767,50.203693,32.49831,40.90603,755.5624
CCNB1,286.3763,109.954025,222.02655,181.57495,803.412,294.4778,249.09749,248.00516,134.28874,485.95087,368.8733,349.5363,167.09389,246.97891,98.618286,267.7513,241.00824,701.1771,248.04805,110.70281,113.43218,332.10855,383.16464,232.42932,158.73373,307.84772,233.20277,353.16602,368.8608,151.13585,477.37433,638.3173,393.15198,319.3974,462.39313,227.57156,416.9978,354.22992,95.48788,226.12228,53.15809,157.22096,101.43218,127.109985,390.77484,180.88498,201.47758,303.9601,346.14648,219.86163,275.92657,124.31266,140.70894,329.74866,133.10184,1048.6885,114.99421,199.11894,216.6561,328.9579,307.45682,465.38037,203.22533,194.92365,421.54523,408.49786,404.63202,145.54195,104.95985,92.29408,552.1787,68.86611,199.84946,160.86067,338.74298,200.75858,193.91824,207.94351,157.63725,162.39148,149.91304,407.80798,277.40375,262.72083,463.1622,256.4039,492.43866,306.03568,163.23456,246.36522,314.6421,169.43047,329.71176,331.12543,298.71738,254.15298,100.10954,202.31061,416.00735,633.44684,348.02182,80.591896,362.68567,274.49152,315.75305,6304.813
MAP1B,331.8625,115.024704,232.75119,204.94348,727.2718,277.3565,271.8685,249.59152,118.34287,501.6073,308.34607,350.92145,181.9873,242.2328,104.10165,279.64557,228.71591,698.09515,223.65073,113.66907,105.480194,385.35574,424.91943,249.78601,269.0814,392.31876,221.87349,347.30978,516.4909,166.40797,434.7748,617.6438,437.1749,295.8832,474.29968,227.40344,425.73428,337.11826,114.58654,239.0512,46.544083,160.08122,111.79906,170.52164,385.03867,216.21126,228.58101,334.03357,373.13586,209.22777,282.27304,135.4458,145.25201,308.71332,131.76445,1244.7727,105.40288,171.42879,212.83806,297.78796,246.07509,427.398,185.72807,194.01996,374.0961,377.14368,398.45145,128.73668,103.67705,72.775635,530.206,64.32487,191.14876,134.65761,374.7017,224.23232,199.02623,214.0556,156.86174,208.03517,153.88669,396.5215,259.05313,258.0112,523.76917,269.54697,499.30157,264.05844,164.0176,216.74852,298.6226,171.60756,324.86212,304.11655,310.46298,262.36444,134.03564,200.70157,414.37558,626.7016,357.6596,89.223,333.18134,252.01382,306.721,5995.8086
MEF2C,827.4469,326.86206,638.928,529.37476,1889.9866,721.9314,656.6884,588.54065,423.55774,1160.6455,921.5365,898.5381,514.56335,727.3372,298.16608,948.0224,740.07153,1977.9614,627.7899,367.18127,342.2767,955.0614,1011.84717,623.9247,474.9377,785.41956,562.95764,1034.1001,1043.7576,466.50507,1155.9734,1961.0881,1288.1885,789.1742,1186.496,654.62537,1137.0002,1013.7379,293.0421,581.8845,231.60246,428.87958,340.94647,493.36316,1155.8995,611.40906,624.6492,858.67694,1049.512,557.3348,743.6808,348.83838,370.61816,806.1523,385.58414,2473.8389,295.6644,555.2582,538.1722,758.54126,668.86145,1064.1672,476.95255,465.7019,1012.857,1287.0934,1119.543,466.95053,305.80072,269.53152,1494.9443,162.76253,522.9395,459.73175,921.25836,569.74744,548.8714,577.52954,347.9582,522.8691,453.61157,964.2577,690.8866,709.7494,1425.7429,661.03625,1311.3342,734.6435,392.5799,688.17926,984.4095,480.02045,908.4028,905.88666,750.54126,625.4728,380.49493,539.4067,1124.0464,1644.9843,928.2085,297.17114,965.3705,625.66736,794.0161,15398.273
ARRDC3,25.67285,8.820855,30.721682,15.125422,46.622597,20.580782,14.200327,14.575634,8.092384,31.917242,25.028425,23.643848,12.285131,21.57831,8.52485,26.125872,18.060125,48.596214,11.267012,4.989587,11.925278,28.990204,27.973614,18.822678,16.220123,21.598343,15.1898985,23.730175,24.462103,8.852106,25.226389,40.139458,30.418596,16.922583,34.50197,16.026072,29.350912,25.340872,10.087146,19.002613,2.8658772,7.6652317,7.0849094,7.539547,26.3404,13.34785,14.823116,22.10309,26.50493,14.636849,13.559274,11.767121,10.966183,17.493587,9.256607,55.946426,8.712823,14.692102,10.422053,15.711788,17.455708,27.910175,10.063792,12.300567,25.602982,22.24766,27.786667,8.723506,8.95953,8.809695,22.92923,2.091084,13.321933,8.927178,20.254135,14.988489,13.544848,11.206206,9.591026,11.487375,8.727068,23.194166,17.982391,16.571472,39.124878,14.55991,32.810528,19.72976,12.487285,19.906244,21.61338,11.396474,22.421164,22.540163,19.444025,16.351805,16.72005,13.290643,27.63236,40.000137,23.166641,7.0141907,22.312485,12.858517,17.544655,344.97412
GLRX,96.23347,43.12075,70.11323,64.45321,214.42459,95.126785,80.81906,72.30587,55.096817,153.5104,114.152176,105.69689,57.26312,87.32448,26.841827,386.0058,157.82198,514.7695,109.157524,36.333397,35.425674,102.225266,121.24907,84.98511,46.410378,90.10749,60.459934,102.72912,147.08136,50.491665,137.66261,235.68991,128.93973,132.05122,151.71799,78.55544,133.90984,126.598564,32.80816,70.40098,22.31971,48.894722,33.420532,51.518135,126.78498,75.63425,70.81061,96.96002,114.253784,76.24978,91.58629,39.301647,42.085274,97.54895,44.242523,311.50452,29.07129,68.78418,68.98314,88.92665,82.19858,133.0751,61.743565,55.406303,130.62056,150.02147,126.52005,50.178528,32.91898,24.10057,228.18445,16.886526,62.153255,41.769638,105.22284,59.691444,61.264225,64.99712,38.58214,56.04709,49.480106,114.62579,80.33983,75.2659,156.51514,80.320015,136.80284,86.7493,47.03441,73.194,147.24194,55.148197,99.07383,107.34226,87.94526,79.54608,37.952534,60.85111,116.12513,181.39693,101.172295,35.961792,110.719925,68.86409,95.4347,1880.9146
ERAP2,9.756272,2.8381524,9.213271,4.949375,20.079285,7.925152,8.924476,5.1654615,3.4503598,11.131561,11.547986,10.042402,3.739058,7.4150143,4.34512,11.365738,11.299942,28.747131,6.0953674,1.8372269,2.241513,11.156457,14.476671,6.472413,4.4437065,4.29655,5.6501193,8.893283,8.794495,4.99755,12.951084,14.735366,12.538033,11.919041,9.312326,6.9511347,10.225968,13.448202,4.709613,11.414032,2.7023892,4.57961,3.109427,7.704238,11.612399,6.2363205,5.6276617,13.863754,14.170977,27.547878,9.227162,3.801657,4.2308617,10.79074,6.85076,26.18646,3.6954117,8.16548,4.5313926,9.20968,8.814083,12.349752,6.6483674,6.1367855,12.306003,16.80013,14.324957,6.0862217,2.7937107,3.4304566,18.472357,1.7839525,4.890026,1.14681,13.155116,4.5442038,7.513438,3.619227,4.173231,5.956139,5.3109655,15.508779,5.656794,8.754175,16.634052,8.2293415,12.258528,9.350425,5.8428903,9.874649,10.073861,4.3612604,9.6984005,9.581412,10.852149,6.848612,5.4138618,4.531686,10.782948,20.950352,12.636152,3.7745368,10.98247,3.654675,8.857094,172.61075
TNFAIP8,88.18104,37.500652,59.091362,39.363533,204.13188,80.03748,71.33102,67.21736,34.592148,97.31215,105.71664,84.70157,39.53099,76.63843,24.882618,309.26663,160.88104,420.38992,97.74677,27.74895,30.692879,82.02466,105.528305,59.19004,49.786514,91.124664,59.214054,100.05752,75.5794,43.645546,133.8625,194.20982,94.13335,134.275,114.69156,58.06439,124.849075,91.15832,20.474491,60.885483,20.340982,41.3968,32.982346,31.287304,105.30058,53.810795,62.342403,72.41704,84.5572,66.73432,76.319565,29.995943,34.733517,76.17217,34.843975,282.0794,24.019558,52.02661,48.563805,75.8927,72.09304,105.20636,45.30944,44.41252,109.382545,136.37079,95.83603,37.768223,27.957565,27.186468,172.52179,11.003925,54.57179,30.833324,74.19498,55.339016,51.448883,58.446777,31.834728,30.085218,42.621967,109.65626,59.776737,67.29565,134.28656,58.63546,112.354385,83.81098,43.291344,56.673042,126.916435,36.94867,91.17602,93.07675,80.204735,63.964607,30.964407,44.066265,114.63049,154.48163,96.34052,20.506565,90.773224,71.87317,83.60567,1631.9362
PPIC,272.82718,107.89276,205.68713,171.91753,607.88477,229.52463,212.52393,201.7161,143.98708,384.07404,282.29248,291.6218,161.65208,237.92387,116.19073,315.86057,233.26294,640.0046,206.85219,113.33246,101.31855,301.77393,324.13614,199.03659,158.75128,281.71042,183.014,317.95422,363.5954,144.55042,396.81955,536.56805,360.66275,256.67056,385.40637,227.47853,376.70178,349.29028,98.43054,196.6444,68.14659,133.06604,103.6376,174.49037,378.18405,209.30357,219.34479,276.02524,373.70682,182.09312,234.58714,121.38036,116.67096,252.68246,109.51877,809.0192,102.127594,176.31526,172.1852,238.96198,216.91025,351.7709,148.45042,145.76022,315.26932,340.81403,350.10583,162.73035,83.05405,87.76172,478.7537,51.147038,176.94934,167.68086,293.95013,180.62093,241.1498,186.26596,129.67682,155.65517,157.59085,326.19238,217.18407,236.66994,428.31427,219.6888,384.15356,227.79956,128.51071,232.4767,342.43497,151.71318,278.65662,296.15878,250.66116,211.87436,141.66983,162.28883,329.32312,528.5501,314.89017,91.5013,303.96173,197.09819,244.8341,4924.0396
PDLIM4,62.348938,16.475632,24.063196,29.89724,82.18825,35.33008,33.523434,22.497972,23.221403,48.394974,46.43972,53.33067,40.53756,42.904358,19.531479,57.639763,55.177425,168.30405,34.88645,30.502914,17.588633,64.91603,50.352905,28.723978,20.969967,62.159386,21.382051,46.141937,40.12037,28.42025,61.979828,83.02003,47.693306,40.145058,81.444595,49.368378,54.100216,64.10877,13.6817465,49.00686,19.94156,19.38205,17.353642,24.009644,51.659325,37.12921,34.26979,66.391174,84.36677,32.68737,39.886845,33.21401,14.570202,42.28913,20.749624,113.436554,13.8492565,23.6127,26.896648,34.152016,30.247631,55.20169,31.490421,25.410885,53.607086,49.89744,64.41739,20.646833,17.910423,12.212416,99.48749,7.799558,33.982445,30.419159,56.866894,44.92904,27.559244,25.428955,17.987434,40.821014,25.55716,61.814903,41.034336,64.93802,59.285408,37.2051,64.82979,36.345573,20.259506,53.62762,48.77178,23.789999,36.606716,83.534546,39.8535,27.342577,28.067322,22.437721,56.91253,68.046364,57.277924,14.990184,46.23365,28.215244,40.777157,711.9393
IRF1,82.930435,13.855535,43.53015,32.468918,109.466736,43.50104,41.063282,40.249905,30.033722,93.609886,61.509293,54.292385,28.824144,38.507584,18.076426,76.8674,44.68127,149.4244,42.18852,15.938527,19.589092,63.712936,60.357468,30.782358,37.369064,52.027203,41.847984,62.005905,61.243237,26.17449,80.82073,111.73089,53.033085,53.18521,70.37265,42.884636,78.94806,56.189926,16.091005,41.43775,10.902647,25.965311,17.01374,22.519295,70.22443,38.010998,36.77266,71.156075,56.16122,295.46686,57.009476,25.201035,25.516167,42.358727,22.829351,171.79779,12.036872,29.62553,34.255608,50.795616,43.91047,73.37258,25.46545,21.989979,68.57955,61.428745,59.931526,27.512682,23.069153,20.887167,105.84532,7.1789007,26.276974,22.65703,59.35446,30.25565,36.13526,35.46654,23.39085,33.008556,24.775362,69.2312,51.798176,43.03826,84.48655,40.928875,70.07504,51.33354,29.677723,45.709713,64.72078,27.616497,50.312813,72.90767,59.97001,49.54717,16.039045,27.663528,59.508797,107.30621,61.01865,15.633103,62.553852,42.188004,53.993835,1010.7703
PITX1,1065.8848,464.24918,743.22095,675.1271,2220.1245,880.0306,827.3785,691.7963,473.31573,1358.3671,1056.7625,1159.5507,533.8822,855.4195,370.3158,1527.3265,1048.4929,2888.2659,801.86224,397.652,350.50372,1208.9152,1339.189,690.35223,626.0735,1181.4392,668.7397,1157.0535,1186.3702,500.30466,1372.5234,2114.338,1398.8428,1020.88544,1389.5698,742.04834,1334.9436,1141.7264,435.43704,778.0232,342.44382,532.3261,411.7706,564.552,1384.0912,800.0513,694.84924,995.1046,1180.7185,751.4444,870.52527,429.2105,471.0845,970.8321,472.45508,2988.5208,388.95886,667.8941,680.6022,910.66724,773.7472,1250.7852,591.254,605.7593,1284.9619,1349.253,1294.7405,521.83704,382.09845,366.24286,1968.2047,203.19644,611.1537,594.1108,1133.6493,739.9445,819.6984,689.5574,492.1384,585.6113,476.54047,1173.0708,949.0856,862.9288,1547.5221,852.08734,1573.7925,936.1228,478.04654,771.7883,1203.1226,608.3492,1055.1422,1103.3181,888.44763,806.85126,470.10986,599.84357,1266.3466,2034.5474,1111.3627,315.46332,1101.892,733.35736,930.3977,17956.777
EGR1,292.87634,97.931145,176.42407,152.13562,603.0436,217.70557,185.49443,141.59422,111.55829,341.97473,281.69812,261.44733,141.64735,209.08023,95.94143,186.35791,179.17409,498.33807,193.39641,153.65436,79.87198,279.2133,313.0189,218.99052,150.78534,418.60806,181.24313,261.84207,271.88538,171.6553,378.05182,375.48438,347.159,262.9932,422.9922,262.786,353.5128,323.7323,80.78779,185.78314,77.66705,131.69647,186.84332,115.858,313.30432,146.78415,170.05627,310.0267,227.5874,126.627174,222.9907,116.1677,103.83015,225.6341,120.670166,861.1085,79.89188,157.61852,148.54948,227.73784,207.02556,341.5443,160.74893,121.264114,310.51083,272.8972,352.01035,82.418976,97.94707,70.86473,453.9824,52.174458,151.74236,125.37714,269.91156,147.96555,175.75055,173.80263,113.060455,186.13528,138.1243,318.27182,210.78386,306.00546,516.60706,142.0108,493.9563,453.25122,146.9209,248.53671,184.36429,149.54132,300.7261,281.73386,251.5107,196.92345,70.38046,164.56677,340.53796,481.76895,242.5055,87.760124,262.1258,191.17964,251.92267,4827.5
SMIM3,38.151516,13.882087,18.792671,13.247246,44.31737,19.678736,24.763052,20.16774,13.569661,29.067507,38.116665,18.201187,16.005787,16.201935,4.4433575,44.56623,49.526478,96.5651,19.086407,13.739143,4.416802,21.748772,16.717955,19.33206,24.992226,32.156467,17.116302,31.845102,23.987371,8.7625065,29.818375,47.791813,31.67738,38.671135,38.731342,25.423603,28.771791,39.20962,7.95881,19.046488,11.831346,10.194275,5.5522566,17.855133,53.992676,22.250135,16.031933,20.81895,25.023338,18.590775,28.01394,9.616225,11.565691,18.144007,13.295477,57.46331,4.539841,22.430634,16.218864,17.852364,16.960165,27.058994,10.63632,11.167731,25.40613,32.74337,33.234272,22.17105,5.2251477,12.577827,200.13454,1.8312225,13.306701,10.162645,27.147324,10.493987,12.949162,10.624601,13.522452,5.7283225,10.953765,33.47816,15.230942,22.357315,27.975418,15.864377,37.729225,21.130245,9.910692,41.24676,24.336697,14.49731,27.576797,29.344269,20.264467,15.1435585,5.225111,11.6427,27.12533,31.680605,18.489746,11.058997,28.879171,24.487328,24.568743,410.85675
FAXDC2,29.192734,11.985522,15.120017,24.206713,45.63933,22.172844,19.639896,20.772762,16.815437,38.058937,22.003382,33.80968,21.353146,28.140678,9.037464,17.990355,13.30254,36.42624,16.303652,12.491718,16.718807,37.543064,38.755177,14.7614765,10.215189,19.958939,12.204386,26.699173,45.795155,15.560731,31.318417,45.391335,50.034573,24.287363,49.894417,25.400597,33.357494,33.12691,13.26408,17.441807,5.3086324,14.54356,12.719291,19.774307,38.094284,24.946213,18.738134,26.896141,27.023743,18.145765,21.0547,11.92022,13.90502,28.578394,10.553619,60.171562,6.643427,14.489956,16.860548,15.890518,16.36737,29.45879,13.177701,16.103655,26.636278,29.863476,35.8857,9.606038,6.9541335,11.654321,27.342056,7.297723,21.583288,27.197283,33.065502,28.680643,18.357447,22.99294,9.99524,25.661192,13.252956,21.360764,19.572418,25.819653,52.228577,32.546604,25.53524,28.091295,8.589185,16.818802,36.700134,13.306779,25.853024,30.9154,24.565649,20.833927,20.895187,17.662369,33.083572,56.57676,40.428936,6.7883463,37.265884,15.971721,24.538149,421.57318
ADAM19,6.393393,5.0175753,5.5702662,7.4193125,16.335817,7.3977165,6.342209,10.866005,3.8402796,14.269905,11.389541,7.5776944,3.0854545,9.22689,2.918493,13.299725,7.3911247,27.457186,7.0896516,3.838698,3.71956,15.406281,12.939018,2.9369407,4.615167,9.323526,4.885536,16.385664,19.116207,6.098393,9.819137,17.476545,8.538157,7.666069,19.572233,7.1883745,12.127031,8.655544,5.061248,7.367463,1.4041853,3.7061057,1.7013215,1.707339,13.570748,7.111999,6.292113,17.736101,10.784198,10.013907,7.5840387,7.257838,2.8483717,7.7583876,3.9318695,22.639883,0.98023844,5.0868063,6.9875216,5.2919736,6.5564733,8.649771,5.5512853,5.9288955,7.499728,11.0376425,8.683831,6.9752426,2.5966005,2.5095997,26.182888,1.19396,5.521805,2.3663692,10.578802,4.5998554,4.1504245,4.3327913,5.9189186,7.3035035,6.1312532,14.351122,11.070434,9.947662,13.973431,11.673793,11.817833,3.9169478,3.056151,9.661558,8.998805,2.570391,13.520142,14.001946,7.0531898,7.9125543,20.271229,5.1818514,11.506032,11.268519,6.1278343,2.7961812,10.444499,5.9747977,10.650192,160.48444
PTTG1,1343.8665,566.726,888.86273,881.67737,2814.0095,1042.0852,1118.6609,939.027,652.09204,1780.456,1400.8947,1326.8021,779.9354,1143.5521,492.41364,1457.978,1181.7157,3130.006,866.66724,533.76526,518.1259,1477.3615,1592.3704,949.75,767.97174,1327.5942,727.85944,1599.5408,1616.4188,663.12115,1644.3927,2494.8108,1711.8555,1192.2689,1902.4746,1045.0,1761.5443,1598.987,540.97943,962.4225,377.69583,623.296,492.86487,773.595,1684.6603,1017.8932,931.35516,1295.6842,1825.7511,879.4281,1105.9313,649.4151,590.5692,1190.5458,569.14026,3624.3015,468.10388,860.37225,803.84155,1104.0588,976.5614,1658.411,773.157,741.34705,1483.8591,1631.3743,1542.4095,685.6023,382.2695,396.8995,2159.3428,283.2813,800.6361,722.3613,1362.7909,968.8115,908.10034,821.6532,560.4681,841.9121,676.8748,1506.4624,1079.9803,1127.6456,2088.3416,1079.5829,1904.6654,1016.03723,624.0731,1019.5674,1676.1722,705.7669,1448.1895,1358.0936,1134.0233,981.0736,706.9617,754.2559,1646.8163,2402.923,1465.7849,485.5358,1428.281,876.19446,1227.7809,22749.604
HMMR,228.66081,89.146416,191.00204,146.39925,620.48267,223.60004,221.61359,184.78508,114.89171,377.1583,294.49817,276.52856,144.34818,217.74211,80.240875,222.37514,209.37602,590.45776,195.51906,90.07638,87.502625,282.34875,309.47577,183.9455,136.98314,226.99628,169.78127,264.28784,297.00223,128.8528,373.877,541.0667,311.50253,255.6034,365.00067,202.73529,348.78058,274.5836,73.796326,179.00993,47.059002,127.57934,83.51017,125.78731,325.04636,155.37619,164.49004,249.34642,306.24048,196.84125,240.38953,103.18538,115.28095,246.80887,102.42962,816.0229,86.459946,152.62498,167.08723,251.89436,220.12366,342.0052,140.9343,155.52777,311.7211,336.28693,331.05777,128.91039,86.06727,82.69672,446.88068,44.570866,161.43246,121.71006,277.62476,176.5144,154.63391,166.03629,104.90304,162.06894,123.32569,301.67618,221.5533,208.36253,377.6471,209.15704,406.84094,252.35138,121.11286,195.47424,251.4624,137.0572,286.2125,279.61536,234.70438,203.64995,88.11168,160.23793,323.4149,504.77588,269.93152,67.12327,287.8493,212.28058,247.58632,4896.0186
DUSP1,38.957066,9.972402,27.891722,20.121815,62.24542,28.531725,24.27905,24.749424,11.151564,45.675495,35.308365,31.202827,18.077446,30.22509,12.453197,24.541323,25.259377,51.28492,26.596071,9.243151,10.9628105,44.65291,42.953472,16.05419,16.236599,33.107548,23.634392,38.111664,36.29132,20.867264,43.742966,67.13867,45.03086,28.032133,40.86129,29.856785,40.13372,38.90379,11.795155,27.801332,3.1990309,11.758294,9.660509,11.328531,30.07904,14.766151,18.268251,28.514849,44.602478,20.869844,21.246283,11.4359045,15.129585,28.099182,14.039494,97.624084,15.088891,14.433613,23.40306,22.433302,23.38393,38.7545,20.097523,19.476755,47.279037,34.662407,41.903866,10.439058,17.372395,12.710807,48.646564,4.9174795,19.604708,14.705067,28.885769,20.547827,17.324514,17.95589,13.498387,14.412754,13.202615,34.217117,31.37945,28.78667,53.123085,31.561518,64.22994,22.66635,16.466124,27.293894,31.70657,19.091707,28.497923,35.26536,24.301348,30.696835,11.7886305,18.537758,37.260983,60.673832,40.126133,10.734327,37.60586,20.91718,34.64008,610.3897
ATP6V0E1,289.18182,127.51662,230.79906,205.61719,656.0619,264.05878,245.81252,223.30768,138.79742,399.6981,300.7815,308.6419,173.00703,248.57925,104.38402,436.53717,282.37436,766.59503,219.65855,110.82176,108.292816,328.91785,341.82108,222.98483,151.6694,259.79083,197.25964,342.49472,370.76276,164.91434,414.40125,586.68744,384.9195,284.80933,428.99924,236.53441,394.35953,341.40295,102.74522,216.58797,73.00044,146.72238,119.470375,155.69878,367.8633,207.65088,193.6543,284.13776,371.10873,193.40508,248.52106,132.36685,128.14864,281.58435,132.72517,943.66516,112.62415,186.26448,188.84718,270.33798,246.71048,384.23505,179.14664,173.8674,361.6134,372.06027,346.9783,147.77757,114.89389,100.94217,562.9375,60.99753,182.28656,157.30188,330.76935,209.90248,201.82481,204.73436,129.79692,178.76389,151.07114,351.55466,246.00948,240.67975,485.8667,228.28748,469.04517,270.28452,148.64789,232.81097,348.96744,168.93927,314.9731,311.20572,280.7467,222.51582,137.3539,180.48546,374.78647,576.19055,331.83835,100.12374,318.45532,231.26703,297.54584,5417.5205
CREBRF,28.56713,13.460391,28.976185,22.918047,80.118034,24.865036,25.578835,23.260345,15.863027,49.15261,39.06703,37.311417,22.65578,31.290005,12.587012,35.362328,33.073174,80.05828,24.162743,11.7501545,14.650461,44.11823,42.59256,23.54186,19.17625,38.28283,24.466908,43.29824,37.31456,16.960468,50.04596,80.373825,41.819763,32.244625,45.811035,30.267065,40.238865,38.073452,13.613028,26.321238,6.678127,19.70146,17.196709,20.605093,41.62672,23.922657,18.496984,28.85405,45.61775,19.887466,29.76636,13.334254,9.34967,39.194633,15.026149,116.33119,11.323593,16.054235,20.932018,31.576223,28.720352,46.791477,24.286581,15.607783,42.87799,48.009148,36.143105,16.770292,10.377217,20.497692,61.916954,6.818668,23.485353,16.503353,34.647842,26.76354,20.91237,28.14335,15.492543,17.397821,18.612953,35.02443,33.348427,31.140514,59.24037,28.96871,55.623173,32.538265,16.261185,25.762547,38.105865,20.296373,38.58849,38.799255,33.107254,28.347303,13.368737,25.288122,39.406918,74.19717,44.415215,14.851386,36.880825,24.598965,31.731771,620.41394
CPEB4,154.98825,73.41473,108.828285,118.109924,335.06927,129.10693,114.854515,107.27076,65.86305,229.16145,154.31618,163.48294,93.78221,142.32114,53.207092,113.73781,106.01488,264.09677,94.78198,46.931072,47.95173,215.05948,185.03445,114.80133,73.42598,111.69688,100.82111,167.86597,299.33224,85.384705,184.35085,263.51917,198.49661,126.28991,243.57608,127.23459,202.60547,170.08632,64.78995,117.79663,28.68725,72.015884,54.824753,105.04018,192.78917,148.6845,99.044754,203.64236,206.52933,86.30324,119.51641,74.18119,72.671036,128.32574,69.78226,445.17072,53.14901,91.21491,97.694016,143.82108,102.067215,187.23717,91.719666,80.63485,177.9386,158.96925,201.84686,72.99122,47.899273,53.720207,243.81712,33.5206,92.753,71.71626,231.49968,97.95946,84.57169,98.84144,67.36545,135.2377,74.832245,176.17824,190.84152,127.34941,236.83385,137.36469,210.99391,128.78633,63.124737,125.75151,152.92967,74.27045,179.73404,170.98146,131.58372,117.752556,65.59959,100.70202,190.76468,295.4141,160.39966,43.40363,152.95734,117.020645,136.82605,2693.5454
HNRNPH1,1553.4288,609.4813,1173.0546,931.6887,3523.9927,1368.8922,1322.7664,1195.6436,714.02356,2025.2762,1711.6066,1687.3657,898.5963,1243.5042,506.86145,1559.2327,1218.2358,3451.7668,1142.6079,552.1912,626.5197,1736.5283,2094.7266,1103.3832,790.62256,1386.7716,1056.5692,1699.0095,1854.0902,865.7812,2077.719,3182.3958,1953.8906,1528.1094,2282.9426,1196.3975,2081.622,1836.0409,520.71875,1137.2726,378.66797,833.64954,594.35504,746.4528,1892.6978,1050.0547,1105.593,1612.7423,1953.846,1133.8242,1339.467,660.10645,705.9959,1458.1185,654.431,4725.424,555.4766,1017.24054,1018.4558,1443.2241,1315.8291,2112.8804,926.79865,919.54736,1952.7599,2056.2163,2018.7509,767.6096,633.57153,474.2173,2697.579,306.7935,959.7362,779.25366,1569.3293,1071.358,1003.3346,1031.6049,704.1583,949.4892,831.68195,1854.8414,1280.0535,1286.0245,2371.6052,1198.8102,2377.0186,1472.8838,844.6526,1186.9219,1730.0626,807.3639,1630.5813,1703.6399,1475.4117,1315.4895,636.90814,1055.7955,2047.8455,3081.8887,1657.0289,450.60284,1707.8695,1202.9451,1476.6001,28900.31
